Daily data for a single subbasin.
Lake:    ,ont
Subbasin:,lake
Area:    ,  0.19121E+11
Starts(YMD):,1940-01-01
Ends(YMD):  ,2021-02-01
NewDataStart(YMD):,2021-02-02
Date      ,AirTempMin,AirTempMax,    Precip,   AirTemp,  Dewpoint, Windspeed,CloudCover
YYYY-MM-DD,   Celsius,   Celsius,Millimeter,   Celsius,   Celsius,Meters/Sec,   Percent
1940-12-07,     -4.91,      6.05,      3.56,        NA,        NA,        NA,        NA
1940-12-08,     -3.92,      2.81,      0.21,        NA,        NA,        NA,        NA
1940-12-09,     -8.35,      1.33,      0.05,        NA,        NA,        NA,        NA
1940-12-10,     -5.17,      7.15,      0.11,        NA,        NA,        NA,        NA
1940-12-11,     -2.86,      2.09,      0.32,        NA,        NA,        NA,        NA
1940-12-12,     -2.06,      2.13,      8.96,        NA,        NA,        NA,        NA
1940-12-13,    -10.10,      0.19,      3.19,        NA,        NA,        NA,        NA
1940-12-14,    -14.11,     -1.99,      0.00,        NA,        NA,        NA,        NA
1940-12-15,    -10.51,      1.53,      1.39,        NA,        NA,        NA,        NA
1940-12-16,     -4.24,      7.26,     13.39,        NA,        NA,        NA,        NA
1940-12-17,     -7.18,      3.02,      0.78,        NA,        NA,        NA,        NA
1940-12-18,     -9.75,      0.91,      0.00,        NA,        NA,        NA,        NA
1940-12-19,     -3.56,      3.92,      0.01,        NA,        NA,        NA,        NA
1940-12-20,      0.94,      5.68,      1.12,        NA,        NA,        NA,        NA
1940-12-21,      1.30,      4.74,      0.07,        NA,        NA,        NA,        NA
1940-12-22,      0.20,      3.83,      0.21,        NA,        NA,        NA,        NA
1940-12-23,     -7.13,      1.49,      0.01,        NA,        NA,        NA,        NA
1940-12-24,     -6.74,      6.55,      0.00,        NA,        NA,        NA,        NA
1940-12-25,     -1.13,     11.53,      0.00,        NA,        NA,        NA,        NA
1940-12-26,      0.03,      7.55,      3.04,        NA,        NA,        NA,        NA
1940-12-27,      2.49,      6.71,      1.99,        NA,        NA,        NA,        NA
1940-12-28,      2.24,      7.30,     11.72,        NA,        NA,        NA,        NA
1940-12-29,      2.62,      6.09,     13.14,        NA,        NA,        NA,        NA
1940-12-30,      0.14,      4.38,      3.51,        NA,        NA,        NA,        NA
1940-12-31,     -2.71,      1.91,      0.39,        NA,        NA,        NA,        NA
1941-01-01,     -6.21,      0.70,      0.05,        NA,        NA,        NA,        NA
1941-01-02,     -6.43,      2.17,      3.87,        NA,        NA,        NA,        NA
1941-01-03,     -1.29,      3.46,      0.78,        NA,        NA,        NA,        NA
1941-01-04,     -7.88,      1.17,      3.06,        NA,        NA,        NA,        NA
1941-01-05,     -9.22,     -1.71,      0.80,        NA,        NA,        NA,        NA
1941-01-06,     -9.25,     -3.74,      0.05,        NA,        NA,        NA,        NA
1941-01-07,    -11.10,     -3.20,      0.05,        NA,        NA,        NA,        NA
1941-01-08,    -11.52,     -1.44,      0.86,        NA,        NA,        NA,        NA
1941-01-09,     -7.06,     -0.13,      2.88,        NA,        NA,        NA,        NA
1941-01-10,     -5.14,     -0.55,      1.33,        NA,        NA,        NA,        NA
1941-01-11,     -8.22,      0.34,      0.18,        NA,        NA,        NA,        NA
1941-01-12,     -7.77,      1.23,      0.16,        NA,        NA,        NA,        NA
1941-01-13,    -13.59,     -3.48,      0.44,        NA,        NA,        NA,        NA
1941-01-14,    -20.48,     -9.97,      0.13,        NA,        NA,        NA,        NA
1941-01-15,    -15.02,     -9.33,      0.27,        NA,        NA,        NA,        NA
1941-01-16,    -12.79,     -2.05,      2.36,        NA,        NA,        NA,        NA
1941-01-17,     -5.17,      2.93,     10.04,        NA,        NA,        NA,        NA
1941-01-18,     -1.24,      4.85,      2.67,        NA,        NA,        NA,        NA
1941-01-19,    -11.34,     -2.23,      0.62,        NA,        NA,        NA,        NA
1941-01-20,    -14.95,     -8.97,      0.21,        NA,        NA,        NA,        NA
1941-01-21,    -14.78,     -0.43,      0.46,        NA,        NA,        NA,        NA
1941-01-22,     -5.12,      5.25,      3.81,        NA,        NA,        NA,        NA
1941-01-23,     -8.54,      0.66,      1.62,        NA,        NA,        NA,        NA
1941-01-24,    -13.21,     -6.78,      5.05,        NA,        NA,        NA,        NA
1941-01-25,    -10.39,     -3.71,      0.98,        NA,        NA,        NA,        NA
1941-01-26,    -10.25,     -6.03,      0.89,        NA,        NA,        NA,        NA
1941-01-27,    -11.54,     -6.49,      3.14,        NA,        NA,        NA,        NA
1941-01-28,     -9.88,     -1.92,      3.97,        NA,        NA,        NA,        NA
1941-01-29,    -15.26,     -4.47,      1.36,        NA,        NA,        NA,        NA
1941-01-30,    -17.45,     -3.34,      7.07,        NA,        NA,        NA,        NA
1941-01-31,    -13.26,     -4.06,      0.43,        NA,        NA,        NA,        NA
1941-02-01,    -12.67,      0.24,      0.28,        NA,        NA,        NA,        NA
1941-02-02,     -6.05,      1.12,      1.10,        NA,        NA,        NA,        NA
1941-02-03,     -8.62,     -3.34,      0.59,        NA,        NA,        NA,        NA
1941-02-04,    -12.71,     -5.10,      0.03,        NA,        NA,        NA,        NA
1941-02-05,    -13.78,     -2.48,      0.22,        NA,        NA,        NA,        NA
1941-02-06,    -12.35,      1.60,      4.21,        NA,        NA,        NA,        NA
1941-02-07,     -1.82,      3.51,     10.02,        NA,        NA,        NA,        NA
1941-02-08,     -5.96,     -0.91,      7.21,        NA,        NA,        NA,        NA
1941-02-09,    -13.19,     -3.96,      1.45,        NA,        NA,        NA,        NA
1941-02-10,    -18.77,     -3.00,      0.00,        NA,        NA,        NA,        NA
1941-02-11,    -12.51,      1.24,      0.00,        NA,        NA,        NA,        NA
1941-02-12,     -8.78,      4.32,      0.00,        NA,        NA,        NA,        NA
1941-02-13,     -4.65,      6.39,      0.66,        NA,        NA,        NA,        NA
1941-02-14,      1.02,      5.73,      3.40,        NA,        NA,        NA,        NA
1941-02-15,     -5.68,      1.11,      1.13,        NA,        NA,        NA,        NA
1941-02-16,    -11.23,     -3.60,      0.17,        NA,        NA,        NA,        NA
1941-02-17,    -10.45,     -2.79,      3.72,        NA,        NA,        NA,        NA
1941-02-18,     -9.44,     -4.06,      2.71,        NA,        NA,        NA,        NA
1941-02-19,    -10.16,     -4.77,      5.64,        NA,        NA,        NA,        NA
1941-02-20,     -9.06,     -3.35,      4.93,        NA,        NA,        NA,        NA
1941-02-21,     -6.69,     -0.28,      2.86,        NA,        NA,        NA,        NA
1941-02-22,     -3.25,     -0.08,      0.33,        NA,        NA,        NA,        NA
1941-02-23,     -7.50,     -1.57,      0.15,        NA,        NA,        NA,        NA
1941-02-24,    -12.57,     -1.97,      0.00,        NA,        NA,        NA,        NA
1941-02-25,    -10.04,      0.57,      0.13,        NA,        NA,        NA,        NA
1941-02-26,    -13.26,     -5.75,      0.03,        NA,        NA,        NA,        NA
1941-02-27,    -14.39,     -5.84,      0.02,        NA,        NA,        NA,        NA
1941-02-28,    -11.95,     -5.99,      0.00,        NA,        NA,        NA,        NA
1941-03-01,    -10.83,     -2.64,      0.02,        NA,        NA,        NA,        NA
1941-03-02,    -10.69,      2.53,      1.31,        NA,        NA,        NA,        NA
1941-03-03,     -2.78,      3.24,     11.41,        NA,        NA,        NA,        NA
1941-03-04,    -14.65,     -3.52,      2.40,        NA,        NA,        NA,        NA
1941-03-05,    -12.90,     -1.30,      0.24,        NA,        NA,        NA,        NA
1941-03-06,     -9.52,     -2.18,      0.43,        NA,        NA,        NA,        NA
1941-03-07,    -15.24,     -0.62,      0.00,        NA,        NA,        NA,        NA
1941-03-08,     -9.77,     -0.52,      1.84,        NA,        NA,        NA,        NA
1941-03-09,     -5.22,     -0.48,      6.52,        NA,        NA,        NA,        NA
1941-03-10,     -8.80,      2.47,      0.06,        NA,        NA,        NA,        NA
1941-03-11,     -7.29,     -0.19,     13.27,        NA,        NA,        NA,        NA
1941-03-12,     -6.28,     -0.41,      1.19,        NA,        NA,        NA,        NA
1941-03-13,    -14.87,      2.21,      0.00,        NA,        NA,        NA,        NA
1941-03-14,     -9.04,      3.65,      0.00,        NA,        NA,        NA,        NA
1941-03-15,     -5.73,      4.76,      0.75,        NA,        NA,        NA,        NA
1941-03-16,      0.48,      5.27,      1.05,        NA,        NA,        NA,        NA
1941-03-17,    -12.07,     -0.86,      1.80,        NA,        NA,        NA,        NA
1941-03-18,    -17.84,     -6.72,      0.78,        NA,        NA,        NA,        NA
1941-03-19,    -12.33,     -3.64,      0.00,        NA,        NA,        NA,        NA
1941-03-20,     -9.15,     -1.37,      0.00,        NA,        NA,        NA,        NA
1941-03-21,     -8.76,      1.18,      0.00,        NA,        NA,        NA,        NA
1941-03-22,     -6.36,      2.03,      0.00,        NA,        NA,        NA,        NA
1941-03-23,     -6.00,      5.72,      0.00,        NA,        NA,        NA,        NA
1941-03-24,     -1.87,      6.01,      0.09,        NA,        NA,        NA,        NA
1941-03-25,     -1.25,      3.46,      0.21,        NA,        NA,        NA,        NA
1941-03-26,     -3.87,      3.73,      0.01,        NA,        NA,        NA,        NA
1941-03-27,     -2.18,      5.42,      0.00,        NA,        NA,        NA,        NA
1941-03-28,     -2.88,      5.78,      0.05,        NA,        NA,        NA,        NA
1941-03-29,     -4.43,      1.41,      0.65,        NA,        NA,        NA,        NA
1941-03-30,     -8.16,      0.86,      0.22,        NA,        NA,        NA,        NA
1941-03-31,     -4.68,      6.19,      1.26,        NA,        NA,        NA,        NA
1941-04-01,     -2.11,      5.85,      0.42,        NA,        NA,        NA,        NA
1941-04-02,     -3.12,      6.35,      0.00,        NA,        NA,        NA,        NA
1941-04-03,     -1.83,      9.28,      0.00,        NA,        NA,        NA,        NA
1941-04-04,     -2.03,      9.93,      0.68,        NA,        NA,        NA,        NA
1941-04-05,      1.95,      7.01,     10.50,        NA,        NA,        NA,        NA
1941-04-06,      1.65,     10.69,      1.40,        NA,        NA,        NA,        NA
1941-04-07,     -1.71,     10.90,      0.00,        NA,        NA,        NA,        NA
1941-04-08,     -1.86,     12.11,      0.00,        NA,        NA,        NA,        NA
1941-04-09,     -0.58,     13.87,      0.00,        NA,        NA,        NA,        NA
1941-04-10,      1.77,     16.66,      0.00,        NA,        NA,        NA,        NA
1941-04-11,      1.92,     16.69,      0.00,        NA,        NA,        NA,        NA
1941-04-12,      1.91,     18.10,      0.00,        NA,        NA,        NA,        NA
1941-04-13,      5.84,     22.07,      2.21,        NA,        NA,        NA,        NA
1941-04-14,     11.99,     21.70,      1.75,        NA,        NA,        NA,        NA
1941-04-15,     10.26,     22.61,      0.00,        NA,        NA,        NA,        NA
1941-04-16,      5.37,     15.88,      1.27,        NA,        NA,        NA,        NA
1941-04-17,      6.51,     16.93,      0.73,        NA,        NA,        NA,        NA
1941-04-18,      3.87,     18.67,      0.13,        NA,        NA,        NA,        NA
1941-04-19,      9.81,     26.06,      1.12,        NA,        NA,        NA,        NA
1941-04-20,     11.80,     26.72,      2.92,        NA,        NA,        NA,        NA
1941-04-21,      4.32,     14.90,      0.19,        NA,        NA,        NA,        NA
1941-04-22,     -0.73,      9.34,      0.00,        NA,        NA,        NA,        NA
1941-04-23,     -0.46,     14.10,      0.11,        NA,        NA,        NA,        NA
1941-04-24,      2.69,     10.35,      0.07,        NA,        NA,        NA,        NA
1941-04-25,     -1.15,     11.22,      0.00,        NA,        NA,        NA,        NA
1941-04-26,      1.89,     15.64,      0.00,        NA,        NA,        NA,        NA
1941-04-27,      3.50,     18.25,      0.00,        NA,        NA,        NA,        NA
1941-04-28,      6.39,     22.08,      0.00,        NA,        NA,        NA,        NA
1941-04-29,      6.62,     23.59,      0.00,        NA,        NA,        NA,        NA
1941-04-30,     10.44,     24.99,      0.06,        NA,        NA,        NA,        NA
1941-05-01,      9.31,     19.42,      0.06,        NA,        NA,        NA,        NA
1941-05-02,      4.81,     15.05,      0.00,        NA,        NA,        NA,        NA
1941-05-03,      0.30,     14.91,      0.00,        NA,        NA,        NA,        NA
1941-05-04,      4.91,     18.20,      0.85,        NA,        NA,        NA,        NA
1941-05-05,      8.35,     16.33,      3.24,        NA,        NA,        NA,        NA
1941-05-06,      6.05,     22.18,      0.49,        NA,        NA,        NA,        NA
1941-05-07,     12.87,     22.56,      3.08,        NA,        NA,        NA,        NA
1941-05-08,      9.38,     21.08,      0.98,        NA,        NA,        NA,        NA
1941-05-09,      8.05,     15.94,      1.57,        NA,        NA,        NA,        NA
1941-05-10,      5.35,     14.54,      0.14,        NA,        NA,        NA,        NA
1941-05-11,      2.80,     14.25,      0.00,        NA,        NA,        NA,        NA
1941-05-12,      2.00,     13.89,      0.00,        NA,        NA,        NA,        NA
1941-05-13,      1.89,     18.10,      0.00,        NA,        NA,        NA,        NA
1941-05-14,      3.76,     19.14,      0.00,        NA,        NA,        NA,        NA
1941-05-15,      6.86,     22.86,      0.35,        NA,        NA,        NA,        NA
1941-05-16,     11.53,     23.45,      2.66,        NA,        NA,        NA,        NA
1941-05-17,      8.38,     17.49,      6.06,        NA,        NA,        NA,        NA
1941-05-18,      2.78,     17.39,      0.06,        NA,        NA,        NA,        NA
1941-05-19,      6.14,     20.47,      0.82,        NA,        NA,        NA,        NA
1941-05-20,     10.22,     26.56,      0.01,        NA,        NA,        NA,        NA
1941-05-21,     13.23,     30.07,      0.43,        NA,        NA,        NA,        NA
1941-05-22,     15.56,     26.90,      1.17,        NA,        NA,        NA,        NA
1941-05-23,     12.45,     22.14,      0.57,        NA,        NA,        NA,        NA
1941-05-24,      8.31,     17.59,      0.27,        NA,        NA,        NA,        NA
